  504 NCSILERC.WP1   35.72  -79.45      192.00   NC SILER CITY            10.72  12.23  16.71  22.38  26.31  29.68  31.48  30.91  27.89  22.53  17.37  11.94  -3.44  -2.81   1.27   6.10  11.23  15.49  17.79  17.19  13.43   6.32   1.06  -2.84
  505 NCTRANSO.WP1   35.72  -79.45     1005.80   NC TRANSOU                6.09   7.59  11.88  17.54  21.61  24.77  26.42  25.92  22.69  17.61  11.92   7.35  -5.41  -4.77  -1.28   3.23   7.59  11.52  13.72  13.09   9.75   3.67  -1.04  -4.51
  506 NCWILMIN.WP1   34.27  -77.92        9.10   NC WILMINGTON CAA AP     13.57  14.46  18.28  22.93  26.75  30.05  31.29  30.96  28.68  24.02  19.08  14.73   2.57   3.04   6.77  11.17  15.93  20.04  21.99  21.67  18.91  12.62   6.94   3.13
  507 NCWINSTO.WP1   36.13  -80.23      295.70   NC WINSTON-SALEM WB AP    9.73  11.02  15.75  21.09  26.13  29.87  30.96  30.12  27.44  22.11  15.55  10.13  -1.81  -1.01   2.91   7.58  12.69  17.51  19.31  18.71  15.28   8.39   2.31  -1.46
  508 NDAMIDON.WP1   46.48 -103.30      887.00   ND AMIDON                -5.39  -1.53   3.03  11.29  18.49  23.64  28.37  28.45  21.77  14.89   5.03  -1.51 -17.24 -13.01  -8.54  -1.56   4.66  10.02  13.06  12.31   6.49   0.62  -6.68 -13.10
  509 NDBISMAR.WP1   46.77 -100.70      502.90   ND BISMARK WB AIRPORT    -8.10  -3.82   2.39  12.32  19.69  24.70  29.07  28.63  22.03  15.06   4.24  -3.83 -20.13 -15.79  -8.95  -0.77   5.53  10.77  13.68  12.47   6.34   0.51  -7.64 -15.39
  510 NDCARSON.WP1   46.38 -101.50      762.00   ND CARSON                -7.54  -3.26   2.10  11.77  19.17  23.98  28.42  28.22  21.68  14.84   4.48  -3.37 -19.45 -15.21  -9.74  -1.70   4.89  10.32  13.44  12.34   6.23   0.00  -8.00 -14.93
  511 NDDUNNCE.WP1   47.35 -102.62      667.50   ND DUNN CENTER           -7.69  -3.35   1.72  11.27  18.63  23.69  28.24  27.94  21.38  14.64   4.12  -3.49 -19.88 -15.82 -10.52  -2.08   4.62  10.07  12.77  11.61   5.71  -0.14  -8.02 -15.26
  512 NDEDMORE.WP1   48.42  -98.40      463.30   ND EDMORE 1 W           -11.97  -7.50  -0.80  10.21  18.84  23.68  27.08  26.57  20.15  12.91   1.28  -7.46 -23.48 -19.49 -12.34  -2.54   3.83   9.42  12.02  10.68   5.06  -0.61  -9.29 -18.35
  513 NDFESSEN.WP1   47.65  -99.60      490.70   ND FESSENDEN             -8.67  -5.69   1.71  12.06  20.23  24.74  28.87  28.47  22.23  14.99   2.89  -4.59 -20.48 -17.56  -9.97  -1.38   4.96  10.42  13.44  11.85   6.22   0.44  -8.34 -16.03
  514 NDFOXHOL.WP1   48.45 -101.50      490.70   ND FOXHOLM WILDLIFE RF   -8.88  -4.61   1.80  12.14  20.07  25.02  28.81  28.46  22.03  15.09   3.96  -4.44 -20.71 -16.45 -10.64  -2.02   4.51   9.85  12.47  11.18   5.75   0.35  -7.94 -16.03
  515 NDGRAFTO.WP1   48.42  -97.40      253.00   ND GRAFTON STATE SCH    -10.96  -6.51   0.42  11.59  20.61  25.38  28.51  27.88  21.68  14.35   2.36  -7.04 -22.13 -18.32 -10.98  -1.44   5.14  10.67  13.27  12.08   6.67   1.11  -7.54 -17.30
  516 NDGRENOR.WP1   48.62 -103.90      643.10   ND GRENORA               -8.77  -3.97   2.34  12.37  19.94  24.73  28.71  28.19  21.93  14.87   3.36  -4.37 -20.34 -16.02 -10.21  -2.01   4.32   9.53  12.35  11.08   5.57  -0.20  -8.33 -15.56
  517 NDLAMOUR.WP1   46.35  -98.30      420.60   ND LA MOURE              -8.89  -3.73   3.52  12.34  20.35  25.57  29.55  28.63  22.39  15.44   4.73  -4.41 -21.48 -16.94  -8.93  -0.73   5.06  10.86  13.75  11.83   6.02   0.28  -7.59 -16.44
  518 NDLEEDS.WP1    48.28  -99.40      463.30   ND LEEDS                -11.33  -6.89  -0.16  10.63  19.26  24.21  27.59  27.28  20.60  13.36   1.79  -6.97 -22.29 -18.29 -11.46  -1.89   4.52  10.27  12.86  11.39   5.77   0.11  -8.39 -17.26
  519 NDMAYVIL.WP1   47.50  -97.30      298.70   ND MAYVILLE              -9.49  -6.07   1.55  12.20  20.47  25.04  28.81  28.12  21.94  14.48   2.78  -5.76 -20.35 -17.26  -9.32  -0.67   5.55  11.12  14.04  12.66   7.44   1.28  -7.23 -15.83
  520 NDMCCLUS.WP1   47.48 -100.47      591.30   ND MC CLUSKY             -9.39  -5.07   1.31  11.78  19.99  24.94  28.92  28.51  21.84  14.51   3.26  -5.06 -20.28 -16.26 -10.00  -1.54   5.17  10.66  13.62  12.53   6.57   0.53  -7.68 -15.51
  521 NDMCHENR.WP1   47.63  -98.50      460.20   ND MC HENRY 5 N         -11.03  -6.80  -0.09  10.61  19.12  23.90  27.32  26.80  20.41  13.45   2.15  -6.69 -22.44 -18.47 -11.34  -2.21   4.33   9.85  12.67  11.37   5.58  -0.20  -8.72 -17.54
  522 NDMCLEOD.WP1   46.40  -97.20      329.20   ND MC LEOD 3 E           -8.54  -4.27   2.63  13.23  21.32  25.96  29.17  28.53  22.86  15.95   4.43  -4.47 -20.48 -16.55  -9.06  -0.57   6.07  11.64  14.57  13.43   7.56   1.51  -7.02 -15.67
  523 NDMOTT.WP1     46.37 -102.30      743.70   ND MOTT RR STATION       -5.27  -1.28   3.69  12.56  19.47  24.35  28.67  28.31  22.16  15.64   5.37  -1.70 -18.64 -14.41  -9.11  -1.91   4.53   9.94  12.73  11.61   5.46  -0.58  -8.40 -14.85
  524 NDNAPOLE.WP1   46.47  -99.70      597.40   ND NAPOLEON 2 SE         -7.48  -5.08   1.98  12.36  19.63  24.42  29.05  28.33  22.03  14.81   3.84  -4.26 -16.24 -14.52  -9.54  -1.78   4.37  10.12  12.93  11.64   6.11  -0.10  -7.82 -13.55
  525 NDPOWERS.WP1   48.57 -102.60      673.60   ND POWERS LAKE          -10.16  -5.79   0.06  10.03  18.24  23.14  27.24  26.71  19.98  13.66   2.12  -5.88 -22.48 -18.40 -12.21  -3.13   3.11   8.65  11.49  10.20   4.31  -1.82 -10.04 -17.73
  526 NDUNDERW.WP1   47.45 -101.10      615.70   ND UNDERWOOD             -8.48  -4.97   2.37  11.91  19.85  24.54  28.49  28.09  21.22  14.37   3.01  -4.66 -19.28 -16.21  -9.42  -1.28   5.08  10.62  13.49  12.26   6.39   0.71  -7.61 -15.06
  527 NDUPHAM.WP1    48.62 -100.70      435.90   ND UPHAM WILDLIFE REF   -10.74  -5.91   0.78  11.86  20.03  24.78  28.42  27.94  21.46  14.34   2.76  -6.24 -23.69 -19.78 -12.69  -2.66   4.09   9.51  11.91  10.39   4.52  -1.42  -9.58 -18.47
  528 NDWATFOR.WP1   47.58 -103.12      600.50   ND WATFORD CITY 20 SE    -4.70  -0.32   5.39  14.07  21.32  26.33  30.86  30.83  23.92  17.27   5.96  -1.13 -17.95 -13.55  -7.97  -1.03   5.39  10.52  13.48  12.16   6.22   0.68  -7.03 -13.69
  529 NEBROKEN.WP1   41.40  -99.63      752.90   NE BROKEN BOW NO 1        1.82   4.04   8.91  16.54  22.11  27.67  31.28  30.31  25.38  18.93   9.94   3.73 -11.77  -9.54  -5.17   1.53   7.60  13.11  16.06  14.98   9.18   2.15  -4.90  -9.67
  530 NECOLUMB.WP1   41.43  -97.35      438.90   NE COLUMBUS              -1.12   2.80   8.54  17.07  22.91  28.76  31.30  29.92  25.07  19.06   9.49   2.44 -12.47  -8.96  -3.37   3.60   9.98  15.62  18.32  17.16  11.36   4.82  -2.82  -8.74
  531 NECRESCE.WP1   41.75 -102.43     1164.30   NE CRESCENT LK GAME RF    2.64   6.26   9.23  16.14  21.15  26.58  30.45  30.00  25.14  19.09  10.11   4.73 -12.69  -9.66  -6.12  -0.13   5.70  10.76  13.87  12.82   6.87   0.33  -6.26 -10.54
  532 NECURTIS.WP1   40.63 -100.50      783.30   NE CURTIS                 3.84   7.61  11.55  18.97  23.96  29.68  33.14  32.03  27.47  21.25  11.48   6.12 -12.67  -9.19  -5.21   1.14   7.32  12.78  15.88  14.67   8.46   1.26  -5.86 -10.24
  533 NEFORTRO.WP1   42.65 -103.47     1158.20   NE FORT ROBINSON          3.15   5.61   8.21  14.87  20.54  26.12  31.47  30.58  25.40  18.97  10.18   4.96 -12.49  -9.73  -6.42  -0.69   4.94  10.50  13.80  12.92   6.58   0.76  -5.87 -10.27
  534 NEFREMON.WP1   41.43  -96.48      365.80   NE FREMONT               -0.59   3.39   9.20  18.17  24.11  29.19  31.80  30.61  26.06  19.97  10.16   2.71 -11.96  -8.43  -3.12   4.02  10.25  15.43  18.13  16.82  11.47   5.27  -1.83  -8.26
  535 NEGENEVA.WP1   40.53  -97.60      496.80   NE GENEVA                 0.68   4.41   9.72  17.93  23.55  28.84  31.73  30.64  25.81  19.73  10.37   3.55 -11.21  -7.84  -2.97   3.90  10.17  15.68  18.41  17.46  12.11   5.74  -2.08  -7.97
  536 NEGRANDI.WP1   40.97  -98.32      560.80   NE GRAND ISLAND WB AP     0.73   3.30   9.32  17.02  22.76  28.66  32.31  31.13  25.77  19.28  10.01   2.81 -10.96  -8.71  -3.36   3.36   9.48  15.13  18.19  16.98  11.47   4.73  -2.79  -8.46
  537 NEHAYSPR.WP1   42.50 -102.70     1161.30   NE HAY SPRINGS 12 S       1.26   4.87   9.17  15.49  21.21  26.81  30.86  29.61  24.75  17.96   8.88   2.86 -13.33 -10.22  -6.45  -0.69   4.76  10.20  13.61  12.19   6.41  -0.07  -6.67 -11.78
  538 NEHOLDRE.WP1   40.43  -99.38      713.20   NE HOLDREGE               1.29   5.26  10.02  17.99  23.29  29.22  32.19  31.24  26.36  19.72  10.17   3.83 -10.81  -7.63  -3.67   2.98   9.11  14.63  17.54  16.56  11.16   4.88  -2.77  -8.02
  539 NEIMPERI.WP1   40.52 -101.63      999.70   NE IMPERIAL               3.95   7.49  10.77  17.71  22.98  28.92  32.39  31.51  26.62  20.36  11.00   5.90 -10.56  -7.58  -4.33   1.63   7.78  13.29  16.58  15.43   9.83   2.84  -4.10  -8.36
  540 NEKINGSL.WP1   41.22 -101.65     1005.80   NE KINGSLEY DAM           2.67   6.42   9.92  16.91  22.19  27.99  31.84  30.99  26.14  19.86  10.47   4.76 -10.23  -7.68  -4.26   1.85   7.88  13.27  16.55  15.55  10.18   4.10  -2.58  -7.14
  541 NEMULLEN.WP1   42.27 -101.35     1051.60   NE MULLEN 21NW            0.04   3.36   7.19  14.36  21.00  26.44  30.78  29.83  24.54  18.29   9.23   3.21 -13.28 -10.18  -6.62  -0.56   5.44  10.48  13.81  12.82   6.75   0.63  -6.18 -10.45
  542 NENEWPOR.WP1   42.60  -99.33      679.70   NE NEWPORT               -1.24   2.81   7.02  15.53  21.76  27.30  31.46  30.52  24.93  18.63   8.88   1.98 -13.71  -9.97  -5.51   1.74   7.81  13.15  16.32  15.22   9.50   3.13  -4.44 -10.26
  543 NENORTHL.WP1   41.50  -98.77      597.40   NE NORTH LOUP             0.31   4.22   8.79  17.35  22.87  28.27  30.90  29.92  25.23  19.44  10.10   3.28 -13.04  -9.56  -4.71   2.12   8.49  14.11  17.06  15.89  10.10   3.37  -4.19 -10.07
  544 NEONEILL.WP1   42.45  -98.63      603.50   NE O NEILL               -1.67   2.02   7.20  16.26  22.36  27.92  31.46  30.53  25.08  18.43   8.54   1.34 -13.69 -10.17  -5.45   1.76   8.04  13.49  16.67  15.64   9.86   3.32  -4.18 -10.39
  545 NEOSMOND.WP1   42.35  -97.60      502.90   NE OSMOND                -1.89   2.04   7.34  16.89  23.21  28.83  31.58  30.43  25.38  19.12   9.26   1.61 -14.60 -10.69  -5.18   2.12   8.69  14.21  17.09  15.92  10.04   3.56  -4.38 -10.94
  546 NESCOTTS.WP1   41.87 -103.60     1204.00   NE SCOTTSBLUFF CAA AP     3.04   6.55   9.69  15.81  21.47  27.50  31.72  30.64  25.18  18.68   9.83   4.73  -9.27  -7.72  -4.96   0.25   6.29  11.68  15.06  13.71   7.72   1.26  -5.47  -8.88
  547 NESTAPLE.WP1   41.48 -100.52      896.10   NE STAPLETON              1.27   5.02   9.03  16.69  22.38  27.80  31.73  31.10  25.79  19.46   9.84   4.10 -12.69  -9.48  -5.66   0.59   6.77  12.29  15.49  14.54   8.64   2.06  -5.18  -9.85
  548 NESYRACU.WP1   40.65  -96.18      320.00   NE SYRACUSE               0.24   3.91   9.78  18.16  24.08  29.46  32.19  30.87  26.13  20.11  10.66   3.29 -10.11  -7.59  -2.86   4.18  10.44  15.80  18.44  17.12  11.59   5.14  -2.36  -7.69
  549 NEVALENT.WP1   42.58 -100.68      893.10   NE VALENTINE LKS GAME     1.12   4.59   7.88  15.41  21.83  27.47  31.37  30.38  25.14  18.59   9.43   3.49  -9.36  -7.96  -5.07   1.39   7.53  12.84  16.16  15.12   9.26   3.26  -3.75  -8.11
  550 NEWAHOO.WP1    41.20  -96.63      347.50   NE WAHOO                  0.44   4.16  10.57  18.56  24.23  29.37  32.01  30.31  25.74  20.02  10.37   3.19  -9.78  -7.74  -2.52   4.25   9.98  15.35  18.09  16.26  11.29   4.91  -2.22  -7.92
  551 NEWALTHI.WP1   42.15  -96.50      368.80   NE WALTHILL              -1.54   1.86   7.93  17.43  23.61  29.02  31.18  30.13  25.36  19.35   8.97   1.41 -10.71  -8.52  -4.41   2.26   8.80  14.47  16.86  15.76   9.97   3.69  -3.90  -9.03
  552 NHCONCOR.WP1   43.20  -71.50      103.60   NH CONCORD WB AIRPORT    -0.61   0.74   5.82  13.28  20.29  25.15  27.88  26.53  22.19  16.16   8.56   1.48 -10.02  -9.56  -4.98   0.15   5.65  11.04  13.89  12.69   8.31   2.32  -2.12  -8.22
  553 NHFIRSTC.WP1   45.08  -71.28      506.00   NH FIRST CONN LAKE       -6.07  -4.68   0.57   7.44  15.64  20.83  23.34  21.96  17.63  11.56   3.91  -3.58 -19.17 -19.03 -12.66  -4.16   2.37   8.06  10.52   9.13   5.03  -0.19  -5.19 -14.22
  554 NHLANCAS.WP1   44.48  -71.57      268.20   NH LANCASTER             -3.78  -1.13   4.67  11.83  20.09  24.35  26.37  25.09  20.86  14.12   6.13  -1.14 -17.66 -15.77  -8.34  -2.21   3.88   8.81  11.19  10.70   6.67   0.76  -3.95 -12.27
  555 NHMOUNTW.WP1   44.27  -71.30     1908.00   NH MOUNT WASHINGTON WB  -10.98 -10.94  -6.72  -2.00   4.98  10.34  12.39  11.33   7.75   2.40  -2.77  -8.10 -20.42 -20.10 -14.87  -9.44  -2.01   3.57   6.03   5.15   1.44  -4.17 -10.00 -16.87
  556 NHPLYMOU.WP1   43.75  -71.65      213.40   NH PLYMOUTH 2 E          -2.59  -0.72   4.45  11.64  19.14  24.18  26.90  25.66  20.92  14.84   7.16  -0.42 -14.84 -13.99  -7.34  -1.33   3.98   9.36  11.82  10.79   6.42   0.62  -3.39 -11.08
  557 NJESSEXF.WP1   40.83  -74.30        6.10   NJ ESSEX FELLS SEW PLT    2.53   3.97   8.78  15.89  21.88  26.64  29.47  28.35  24.43  18.58  11.88   4.83  -7.52  -6.43  -2.18   3.19   8.29  13.66  16.47  15.34  11.06   5.09   0.62  -5.08
  558 NJFREEHO.WP1   40.25  -74.28       57.90   NJ FREEHOLD               4.09   5.04   9.82  16.39  22.76  27.33  29.64  28.63  25.01  19.09  12.69   6.17  -5.16  -4.87  -0.85   4.05   9.62  14.70  17.42  16.72  12.87   7.11   2.20  -3.19
  559 NJHIGHPO.WP1   41.30  -74.67      429.80   NJ HIGH POINT PARK       -0.67   0.67   5.44  13.31  19.78  23.86  26.58  25.62  21.83  15.61   8.91   2.08 -11.24 -10.29  -5.10   1.24   7.26  11.99  14.63  13.83  10.05   3.94  -1.10  -7.48
  560 NJINDIAN.WP1   39.80  -74.78       30.50   NJ INDIAN MILLS 2 W       5.25   6.29  11.06  17.43  23.53  27.89  30.26  29.16  25.77  19.87  13.51   7.01  -5.37  -4.99  -0.96   3.65   9.21  14.15  16.98  16.21  12.29   5.97   1.26  -3.74
  561 NJNEWARK.WP1   40.70  -74.17        3.00   NJ NEWARK WSO AP          3.59   4.89   9.53  16.31  21.96  27.08  29.93  28.84  24.84  18.91  12.41   5.88  -4.28  -3.52   0.65   5.98  11.61  16.89  20.06  19.32  15.10   9.03   3.86  -1.84
  562 NJSOMERV.WP1   40.58  -74.62       18.30   NJ SOMERVILLE             3.53   4.76   9.69  16.56  22.76  27.39  30.13  28.98  25.14  19.02  12.07   5.34  -6.34  -5.88  -1.65   3.37   8.94  14.01  16.73  16.07  11.91   5.83   0.93  -4.44
  563 NJTUCKER.WP1   39.60  -74.33        6.10   NJ TUCKERTON 1 S          4.88   6.10  10.34  16.31  21.49  26.34  29.31  28.48  25.05  19.21  13.59   7.41  -5.48  -4.59  -0.40   4.31   9.72  14.97  18.27  17.72  13.91   7.38   2.59  -2.84
  564 NJWOODST.WP1   39.67  -75.33        6.10   NJ WOODSTOWN 2 NW         4.93   6.13  11.33  18.14  23.65  28.33  30.81  29.77  26.12  19.86  13.43   6.78  -4.79  -4.41  -0.09   4.82  10.18  15.28  18.29  17.48  13.57   7.44   2.33  -2.76
  565 NMALAMOG.WP1   32.90 -105.97     1316.70   NM ALAMOGORDO            13.65  16.44  19.92  25.22  30.32  35.42  35.12  33.78  30.79  25.40  18.74  14.34  -2.14  -0.20   2.82   6.90  11.47  16.68  18.60  17.64  14.38   8.07   1.44  -2.01
  566 NMANIMAS.WP1   31.95 -108.82     1344.20   NM ANIMAS                14.62  17.42  20.80  25.72  30.45  35.39  35.04  33.28  31.02  26.07  19.38  15.02  -3.43  -2.33   0.66   4.31   8.54  13.98  17.32  16.06  12.87   6.57   0.18  -3.39
  567 NMAUGUST.WP1   34.00 -107.83     2100.10   NM AUGUSTINE              8.19  10.33  13.66  18.80  23.34  29.02  29.38  27.60  25.30  20.48  14.10   9.34 -10.78  -9.19  -6.89  -3.59   0.81   5.85  10.43   9.00   4.77  -1.87  -7.94 -11.07
  568 NMBEAVER.WP1   33.45 -108.12     2048.30   NM BEAVERHEAD RS          8.90  10.97  14.21  18.91  23.24  28.63  28.86  27.24  24.96  20.18  14.42   9.86 -11.08  -9.29  -7.04  -4.26  -0.14   4.52   9.92   9.02   4.94  -1.37  -7.55 -10.59
  569 NMBELLRA.WP1   35.53 -104.10     1371.60   NM BELL RANCH            11.84  14.47  18.08  23.16  27.40  32.54  33.59  32.43  29.05  23.99  17.25  12.78  -7.71  -5.33  -2.30   3.32   8.82  14.24  17.62  16.61  12.19   4.86  -2.31  -6.80
  570 NMBITTER.WP1   33.48 -104.40     1118.60   NM BITTER LAKES WL REF   14.15  16.87  21.21  26.22  30.62  35.43  35.62  34.44  30.86  25.81  18.69  14.84  -6.36  -3.93  -0.53   4.57   9.34  14.83  17.38  16.19  12.04   4.69  -1.95  -6.06
  571 NMBOSQUE.WP1   33.77 -106.90     1377.70   NM BOSQUE DEL APACHE     12.35  15.73  19.69  24.79  29.38  34.47  35.01  33.54  30.49  25.30  17.96  12.57  -6.21  -4.25  -0.92   3.16   7.42  12.24  16.24  15.19  10.69   4.03  -2.83  -6.10
  572 NMCARLSB.WP1   32.33 -104.27      984.50   NM CARLSBAD CAA AP       13.75  16.74  20.91  25.96  30.70  35.26  35.31  34.21  30.50  25.24  18.47  14.66  -1.61   0.43   3.91   8.82  13.70  18.46  20.54  19.59  16.01   9.32   2.64  -0.99
  573 NMCARRIZ.WP1   33.65 -105.88     1658.10   NM CARRIZOZO             10.50  12.96  16.58  21.89  26.74  32.24  32.77  31.18  28.08  22.69  15.68  11.26  -5.56  -3.97  -0.63   3.57   8.09  13.27  16.02  14.76  11.22   4.67  -1.92  -5.41
  574 NMCLAYTO.WP1   36.45 -103.15     1524.00   NM CLAYTON WB AP          8.67  10.68  13.87  19.16  23.58  29.06  31.15  30.22  26.40  20.84  13.89   9.51  -6.99  -5.40  -2.77   2.43   7.49  12.80  15.53  14.83  10.72   4.59  -2.11  -5.97
  575 NMCROSSR.WP1   33.52 -103.33     1255.80   NM CROSSROADS 1 NNE      12.75  15.02  19.28  24.05  28.18  32.29  32.59  31.64  28.30  23.64  17.47  13.54  -5.06  -3.05   0.12   5.07   9.96  14.87  17.12  16.28  13.01   6.59   0.47  -3.61
  576 NMELVADO.WP1   36.60 -106.73     2072.60   NM EL VADO DAM            3.79   6.19   9.44  15.47  20.77  26.86  29.56  27.84  24.46  18.78  10.91   5.33 -15.79 -12.23  -7.20  -3.68   0.40   4.35   9.21   8.41   3.41  -2.53  -8.09 -12.86
  577 NMELEPHA.WP1   33.15 -107.18     1396.00   NM ELEPHANT BUTTE DAM    12.63  15.68  19.29  24.19  28.47  33.86  34.10  32.69  29.77  24.62  17.88  12.97  -1.93  -0.03   3.08   7.42  12.04  17.41  19.82  18.62  15.24   9.08   2.24  -1.67
  578 NMFLORID.WP1   32.43 -107.48     1356.40   NM FLORIDA               13.88  16.72  20.12  24.94  29.73  35.05  35.23  33.77  30.92  25.77  19.19  14.48  -4.62  -3.51  -0.97   2.92   7.30  12.94  17.36  16.08  12.17   5.64  -0.87  -4.34
  579 NMFORTSU.WP1   34.47 -104.25     1228.30   NM FORT SUMNER           12.01  14.49  18.80  23.73  28.31  33.07  33.81  32.70  29.23  23.91  17.25  12.91  -5.38  -3.39  -0.05   4.89   9.79  15.07  17.60  16.48  12.26   5.47  -0.75  -4.47
  580 NMFRUITL.WP1   36.73 -108.40     1575.80   NM FRUITLAND              5.74   9.91  14.52  20.06  25.43  31.47  33.86  32.22  28.59  22.13  13.03   6.72  -8.88  -6.19  -3.12   0.65   5.18  10.03  14.61  13.49   8.42   2.22  -3.89  -8.35
  581 NMHICKMA.WP1   34.50 -108.00     2444.50   NM HICKMAN                5.98   7.66  10.85  16.31  21.51  27.14  28.21  26.15  23.34  18.21  11.62   7.29 -10.36  -8.74  -6.33  -3.91   0.15   5.24   9.63   8.78   5.20  -0.61  -5.84  -9.50
  582 NMHOPE.WP1     32.82 -104.73      125.00   NM HOPE                  13.49  16.92  20.37  24.96  29.29  34.00  34.10  32.47  29.12  24.83  18.53  15.21  -2.79  -1.21   1.59   5.27  10.14  14.78  17.46  16.54  13.17   7.42   1.20  -2.44
  583 NMJEMEZS.WP1   35.78 -106.68     1859.30   NM JEMEZ SPRINGS          7.78  10.16  13.32  18.88  23.67  29.38  30.92  29.24  26.40  20.91  13.47   8.73  -6.73  -5.08  -2.32   1.51   5.73  10.48  13.77  12.73   9.26   3.81  -2.01  -5.82
  584 NMJORNAD.WP1   32.62 -106.73     1301.50   NM JORNADA EXP RANGE     14.11  16.65  20.38  25.04  29.56  35.02  35.62  33.81  30.81  25.63  19.19  14.23  -6.43  -4.59  -1.57   2.77   6.94  12.49  16.59  15.37  11.42   4.26  -2.56  -6.46
  585 NMLASVEG.WP1   35.65 -105.15     2090.90   NM LAS VEGAS CAA AP       7.22   8.86  11.68  16.72  21.47  26.91  28.22  26.93  23.85  18.77  12.24   8.27  -8.05  -6.73  -4.40  -0.17   4.64   9.56  12.21  11.34   7.89   2.22  -3.85  -7.10
  586 NMLORDSB.WP1   32.35 -108.70     1295.40   NM LORDSBURG             14.48  17.28  20.59  25.75  30.36  35.64  36.00  34.52  31.92  26.38  19.43  15.18  -3.50  -2.21   0.91   4.39   8.77  14.69  18.58  17.26  13.79   6.87  -0.14  -3.47
  587 NMLYBROO.WP1   36.23 -107.57     2194.60   NM LYBROOK                3.81   5.84   9.84  15.15  20.97  27.16  29.59  27.52  23.91  17.76   9.77   4.56  -9.80  -7.89  -4.58  -0.62   3.92   9.54  12.70  11.53   7.87   2.11  -4.37  -8.90
  588 NMMCGAFF.WP1   35.38 -108.55     2377.40   NM MC GAFFEY              4.04   5.66   8.08  13.34  18.81  25.34  27.21  25.58  22.75  17.34  10.11   5.40 -12.51 -11.07  -7.79  -4.27  -0.42   3.83   8.14   7.29   3.36  -2.13  -7.59 -11.84
  589 NMMELROS.WP1   34.43 -103.63     1402.10   NM MELROSE               11.12  13.58  17.52  22.80  27.41  32.16  32.93  31.91  28.51  23.12  16.05  12.16  -5.60  -3.78  -0.67   4.18   9.32  14.49  17.08  16.07  12.17   5.88  -0.58  -4.31
  590 NMMOUNTA.WP1   34.52 -106.25     1981.20   NM MOUNTAINAIR            7.43  10.18  14.02  19.05  23.96  29.60  30.70  29.11  26.07  20.70  13.38   8.57  -7.47  -5.61  -3.09   0.31   4.86   9.88  12.80  11.77   8.06   2.21  -3.77  -6.92
  591 NMPEARL.WP1    32.65 -103.38     1158.20   NM PEARL                 13.58  16.24  19.93  24.81  28.71  33.00  33.57  32.66  29.27  24.73  18.29  14.57  -3.30  -1.36   1.97   7.09  11.89  16.51  18.63  17.73  14.11   8.33   1.38  -2.28
  592 NMPEDERN.WP1   34.63 -105.63     1956.80   NM PEDERNAL               5.77   9.06  13.07  18.56  23.54  29.12  30.58  29.08  25.47  19.98  12.54   7.57  -8.09  -6.21  -3.88  -0.18   4.48   9.81  12.92  11.97   8.38   2.21  -3.86  -7.75
  593 NMQUEMAD.WP1   34.35 -108.50     2097.00   NM QUEMADO                8.66  10.93  13.99  19.06  23.83  29.43  30.10  28.64  26.26  21.34  14.47   9.99 -10.85  -8.96  -6.72  -3.86   0.10   4.86  10.40   9.15   5.01  -1.53  -7.71 -10.87
  594 NMSANDIA.WP1   35.17 -106.37     2136.60   NM SANDIA PARK            6.39   8.44  11.51  17.02  22.27  28.46  29.85  27.71  24.42  18.95  11.70   7.05  -7.49  -5.85  -3.14   0.42   4.91   9.59  12.26  11.39   8.28   2.56  -3.08  -6.77
  595 NMSPRING.WP1   36.38 -104.60     1786.10   NM SPRINGER               8.37  11.63  15.08  20.13  24.93  30.57  32.21  30.80  27.64  22.32  14.17   9.24 -11.03  -8.80  -5.33  -0.83   4.32   9.27  12.37  11.41   7.11   0.52  -6.01 -10.21
  596 NMTAOS.WP1     36.42 -105.57     2127.50   NM TAOS                   4.51   7.25  11.37  17.14  22.07  27.87  29.98  28.46  25.14  19.16  10.97   5.74 -12.56  -9.36  -5.78  -1.93   2.74   7.24  10.53   9.75   5.62  -0.24  -6.68 -11.43
  597 NMTORREA.WP1   35.80 -107.18     2042.20   NM TORREAON NAVAJO MIS    4.64   7.87  12.32  18.18  23.63  29.54  31.59  29.62  25.52  19.74  11.54   5.92  -9.76  -6.88  -4.04  -1.00   4.08   9.17  13.51  12.38   8.44   1.95  -4.03  -8.67
  598 NMTUCUMC.WP1   35.20 -103.68     1249.70   NM TUCUMCARI 3 NE        11.61  13.89  18.08  22.81  27.21  32.60  33.91  32.89  29.30  23.73  16.64  11.85  -4.87  -3.02   0.44   5.33  10.44  15.63  18.14  17.29  13.48   6.96   0.25  -4.01
  599 NVAUSTIN.WP1   39.50 -117.07     2033.00   NV AUSTIN                 4.82   6.47   8.78  13.28  18.67  24.48  30.63  29.04  24.44  17.70  10.01   6.02  -7.54  -6.11  -4.37  -1.06   3.01   7.32  12.04  11.49   7.06   2.02  -3.23  -6.29
  600 NVBATTLE.WP1   40.40 -116.87     1380.70   NV BATTLE MTN AP          4.91   8.68  11.89  16.91  22.43  27.64  33.83  32.55  27.33  20.15  11.06   5.59  -9.52  -6.01  -4.32  -1.58   3.06   6.96  10.26   8.48   3.64  -1.39  -5.47  -8.77
